2.488985422218775767e+01,9.628604288475473005e-01,5.798987467593558875e+01,2.060818325055328248e+00,3.885132542035231729e-01,4.002022647647605957e+00,1.074783330261707270e+01,1.231763552377621362e+00,1.018769279158172658e+01,-8.392527112791422494e-01,2.711702365410037174e+01,7.362718582712933539e+02,1.597696310182412383e+01,3.009828259423374952e+00,1.369355061169184179e-02,2.306783036395578179e+01,6.465456909645581063e-02,7.204114923450894103e+00,3.066573036639159283e-02
2.235287840768142331e+01,8.189452450450441789e-01,5.390251975145168473e+01,1.905026576000297345e+00,3.728249463480424186e-01,3.871302020050094495e+00,1.094800294655949635e+01,1.342453915097704398e+00,1.001690745252173720e+01,-8.008695147656522684e-01,2.454859671873204974e+01,6.609114986146125830e+02,1.823810772946054470e+01,3.545334415503160308e+00,-5.605562075578018888e-01,2.022391272529014827e+01,6.171231901084012206e-02,5.153353900394036735e+00,-1.811142396840532964e-01
1.660893577684543487e+01,4.523144465189653934e-02,4.980314569641030431e+01,1.884452866281966177e+00,3.351633020067826818e-01,4.821301691264357814e+00,9.306459249978397352e+00,1.213629984680343998e+00,9.075306553502890949e+00,-7.908785616040047151e-01,2.424991583824157715e+01,7.062695668224928340e+02,1.334146841515831738e+01,3.870517295869913887e+00,-1.160911989926076471e+00,3.603928742605993385e+00,4.627817851023743878e-02,6.132655126047313665e+00,-1.498432237902449227e-01
2.532969529512385520e+01,-1.539001793991598088e+00,4.709416199762990374e+01,1.866345336323413262e+00,1.131571474591089449e-01,5.240349619407353110e+00,7.751086335573623032e+00,1.056070221560214906e+00,1.656768828692293027e+01,-1.658983267888328061e+00,2.934429204463958740e+01,7.845683866388657179e+02,1.346318541711835692e+01,2.285121723231095192e+00,-8.392729536131336987e-01,1.241015683945079218e+01,-1.445078241387764417e-01,6.720973648765883546e+00,-1.024425384524350890e-02
2.565308362749924243e+01,4.201687107585902470e-01,5.214942864057934457e+01,2.176575542091897741e+00,5.395416010021667486e-01,4.344059361805667763e+00,9.918496473186511508e+00,1.258893680678406346e+00,1.512700071849394590e+01,-4.635246215555874350e-01,2.754001140594482422e+01,8.445448187007895058e+02,1.820240745659407011e+01,4.344096568937834135e+00,5.819875718297498057e-01,1.282385306811670134e+01,6.949293645507145789e-02,7.147031710299470930e+00,-7.701064373302533850e-02
2.221910252637949768e+01,6.477251956517586784e-01,5.366605942658704009e+01,2.062533236814267923e+00,4.151054676415609213e-01,4.558373959979626022e+00,1.018587643100369355e+01,1.281914603325628565e+00,1.171929685293300061e+01,-3.914131309684285576e-01,2.494663709004720076e+01,8.152847016718791338e+02,1.535976366554537087e+01,4.265504688865715543e+00,-3.161180557329943408e-01,9.945778250176873669e+00,8.867972980735958077e-02,6.122274634490784351e+00,-1.159421752677743944e-01
2.728436929482230511e+01,4.479798569405506470e-01,5.141857145653396088e+01,2.064598359045435316e+00,4.855377347767352858e-01,3.787051695292113163e+00,1.044130803704261723e+01,1.276748655438423086e+00,1.318632062631659174e+01,-3.821795867087789955e-01,2.631743196340707769e+01,8.347603521102513469e+02,1.619086614608764663e+01,4.133760975897311951e+00,-9.215551849705430620e-02,1.525507764765419694e+01,8.562965490302304472e-02,7.595691231137425170e+00,-1.143122930735573778e-01
3.470274226277425811e+01,-1.724344453068452632e+00,3.561873471121494106e+01,1.512150981144575246e+00,3.077393701649828173e-01,3.685871031751808857e+00,1.029378134040741344e+01,1.345356619422230393e+00,1.077054596611891313e+01,-4.513451570712534999e-01,2.751518329741462665e+01,6.848138803254745426e+02,1.565578318041477424e+01,2.301833947269361857e+00,-1.396291171541107934e+00,1.795106434469325762e+01,-2.412913632218134999e-02,6.413236656924822476e+00,-7.115794377851202002e-02
3.090202552597247632e+01,3.805513959489887355e-01,6.308329090319181631e+01,2.102720502175782880e+00,3.701291593412558423e-01,4.422517575715717797e+00,9.776320502871559626e+00,1.165944173222496438e+00,1.189250056486343965e+01,-9.007092790990032238e-01,2.845493253072102746e+01,6.442480313421009441e+02,1.176005684761774006e+01,3.363931058418183184e+00,-1.273165154748431283e+00,7.953167044421813436e+00,5.010745959312078168e-03,7.805184538816580364e+00,-1.177838639747732646e-01
1.504271202225152848e+01,-5.778951991383321496e-02,5.586477884465998045e+01,2.099757492759010802e+00,3.390874293354021463e-01,4.093816495375199871e+00,8.769570780427832446e+00,1.218665537081266681e+00,7.897083708424664117e+00,-4.848703781453051476e-01,2.431707694313742962e+01,6.715608938978465403e+02,1.391602707850305620e+01,3.685075083845540167e+00,-1.216837275903842608e+00,9.425385063066361369e+00,-9.974558013901083098e-03,4.568736819405019745e+00,-3.116796765885000986e-01
1.997516067182760580e+01,-7.180200397604062923e-01,5.489231060058113343e+01,2.072895443580282215e+00,2.916000275725817437e-01,3.800947702775789860e+00,8.228296069680032687e+00,1.226729766004257316e+00,8.805385033617941559e+00,-3.423892115238091338e-01,2.431123459857442981e+01,6.790392957576848403e+02,1.433937343981888901e+01,3.408848602425407659e+00,-1.350756567503482719e+00,1.149537554600101430e+01,-3.606013592509846322e-02,4.717165371740315472e+00,-3.344882368456549293e-01
2.316942336962224402e+01,-1.490309375046501073e+00,5.253494483806468907e+01,1.925968972179624705e+00,1.821576049987925217e-01,3.754161706235673801e+00,7.755267204018309712e+00,1.289977135020308197e+00,7.246739474636421541e+00,-6.740205040534348324e-01,2.435740895271301198e+01,6.663920309467680454e+02,1.577921800035983324e+01,2.813508793246001005e+00,-1.528493730469850709e+00,9.033400429063476622e+00,-6.976458951703534694e-02,4.823130558296981008e+00,-3.578254877041863735e-01
3.027026545083541009e+01,4.665205723033878926e-01,5.749055155492555258e+01,2.332585772979292482e+00,5.309245500810882978e-01,4.561208269602704313e+00,9.999987131052643363e+00,1.299075797635273366e+00,1.110265677734787459e+01,1.527772779172606732e-01,2.581301101885343741e+01,8.445164140607414538e+02,1.605248828264918615e+01,4.266150221554902089e+00,3.955694933312320360e-01,1.417900067346636206e+01,7.408112334761977891e-02,6.721277587110613183e+00,-2.622576693361278188e-02
3.770496446941048418e+01,5.098455500898910753e-01,5.737277857462564867e+01,2.077034988502661328e+00,4.769932306326419291e-01,7.172271606326103388e+00,1.014339380935557777e+01,1.207368768245271173e+00,1.854925088104209863e+01,-4.908096412507016726e-02,3.106418602807181273e+01,9.913445997423698373e+02,1.970916881376099994e+01,3.855735647157557899e+00,1.006692245012211551e+00,1.496371499645257686e+01,1.236348122981935221e-01,8.153564728579297594e+00,4.707092703744979456e-01
3.158990602735400088e+01,6.087377171825699707e-01,6.167362877807617139e+01,2.677451842689514194e+00,4.432796217115679283e-01,4.579617865753173866e+00,9.742061736054921539e+00,1.390154251850532541e+00,1.168036593940297152e+01,2.323990509545328376e-01,2.616610308616392189e+01,7.832827336957063835e+02,1.697541032412636497e+01,3.993005818937423346e+00,6.788690976785490827e-01,2.367375918895929843e+01,2.327146363048950006e-02,5.904070897104205073e+00,-1.195370277313707597e-01
2.439247694277177914e+01,2.995417198618071097e-01,5.833816289948254052e+01,1.998258958618815306e+00,4.041456725101991165e-01,3.182375711813205665e+00,1.030669406805132482e+01,1.289954694143950586e+00,9.049736693575670898e+00,-6.934965568091953081e-01,2.024461158504330882e+01,6.784947847638811709e+02,2.109002361626460598e+01,3.609165948893636511e+00,-6.751890304687027111e-01,2.626404189788149424e+01,-1.188656034789207540e-02,6.417892063507204092e+00,-2.404240997601249930e-01
3.056733908947368406e+01,6.796175168663332045e-02,5.305890134285236570e+01,2.297272171182878964e+00,5.678464769262749900e-01,4.190172053616622705e+00,1.027018380614946480e+01,1.386673168542812418e+00,1.790169050545704721e+01,-1.667441208031998634e-01,2.845092148616395988e+01,8.291616574376445215e+02,2.000169354677200317e+01,4.644110237230670180e+00,1.274059212741587288e+00,2.466744944750299240e+01,8.658548801882579027e-02,7.889656932239974552e+00,2.585831929681493141e-02
2.961093878230952470e+01,5.670091842557707373e-01,6.265769081875622248e+01,2.740190455258129987e+00,4.756929051790712015e-01,4.780252643600403140e+00,1.007611349418805524e+01,1.414692506747718292e+00,1.203073586554691055e+01,5.809777978639265594e-01,2.568758194945579376e+01,7.577686117593343624e+02,1.798507323888802389e+01,4.350277226660458574e+00,6.578180781809196409e-01,2.214964058693514559e+01,4.037140901307698093e-02,5.489650143039494168e+00,-1.635112850135801710e-01
2.567158876464360873e+01,-4.145475029774078890e-01,5.266491243271600808e+01,2.147055013596065542e+00,4.705284599830130143e-01,3.198955519237215661e+00,9.615240604981131867e+00,1.282922001173777637e+00,1.385309821896243676e+01,-4.841975810898278554e-01,2.454892530895414637e+01,7.198529752512447430e+02,1.765337855993590566e+01,4.000367351107716019e+00,3.445063341282383340e-01,1.803847704725783530e+01,3.386195330862144109e-02,6.830505491070562485e+00,-9.194302267409078244e-02
3.168928147503233816e+01,7.822420547752378939e-01,5.908455883765056882e+01,2.403448111539745025e+00,6.495079045249111394e-01,4.644883093697951715e+00,1.047815671918814040e+01,1.344197991208284426e+00,2.149203087156291048e+01,-2.482238959274135348e-01,2.939819512438418414e+01,9.453971163431803006e+02,2.035468893482851982e+01,4.803286519928724019e+00,1.516090921589692719e+00,2.120612041022169691e+01,8.326585076887298154e-02,7.979728072896999258e+00,2.479022695905446633e-02
2.760557756005707830e+01,1.072530935295225252e+00,5.575477077892757904e+01,2.138343731720925067e+00,4.655272597654462885e-01,5.961556766164834542e+00,9.199138599370725089e+00,1.194620879994736207e+00,2.224810889986567375e+01,-7.428259850766704142e-01,2.972249507904052734e+01,9.432082171479532917e+02,1.751429218712432601e+01,4.230961495341516887e+00,6.159537936914808443e-01,1.338993063598754851e+01,2.085311052488974734e-02,7.793469326471570646e+00,-2.554950413533304751e-02
3.659393856175692150e+01,4.201653631822534485e-01,6.029739429794739181e+01,2.487951641142182702e+00,4.476328084255730144e-01,6.963526972357729328e+00,1.120504110085897587e+01,1.372408701304616896e+00,2.148062366178426075e+01,-1.862300822075693418e-01,3.096741032150556450e+01,8.815742246914753650e+02,2.149397244666541695e+01,4.161325497667216489e+00,1.858590788652161763e+00,3.128547318409337663e+01,9.181552142582510845e-02,7.307064211164394862e+00,3.450641406976184267e-01
3.213725564718829020e+01,-9.245792882795413059e-02,6.026584227162022955e+01,2.291693122348477551e+00,3.632743727004818513e-01,5.424784731864929377e+00,8.426648001327659898e+00,1.222933466292240423e+00,2.262853766016366919e+01,-9.883148251417971375e-01,3.009512352361911525e+01,8.656315556346921767e+02,1.673966020435997848e+01,3.591796980098341585e+00,7.305497695119185231e-01,2.018939120284701971e+01,-4.916564960386136940e-02,7.791144464802170155e+00,-3.606094069803771930e-03
3.632253286476984755e+01,5.211200586163541315e-01,6.147301876035511015e+01,2.473269784042977815e+00,5.438291973884353814e-01,5.930680219943706533e+00,1.048736797155958911e+01,1.322326474645164618e+00,2.369417503845635053e+01,-4.654658969445954475e-01,3.065938518358313658e+01,9.877482351749500822e+02,1.933664608939310270e+01,4.321943294633640242e+00,1.847275691852231505e+00,2.679826214241430904e+01,3.210506330700748506e-02,7.732816736635888866e+00,1.845590141320033739e-01
3.163716260778986111e+01,4.138969987023073949e-01,6.146218920189894419e+01,2.549482091471307665e+00,5.844723990661386814e-01,5.549468997627551303e+00,1.089268498835356347e+01,1.348893411874030779e+00,2.215235399335677613e+01,-3.270010525571788174e-01,3.066506987927006733e+01,9.332247173918395902e+02,2.014654178056657585e+01,4.313601742805160733e+00,1.365262546327031590e+00,2.598978554817400521e+01,5.895295855435557508e-02,7.749413127698062453e+00,8.927611219580598723e-02
2.476290537066890707e+01,-7.565007351034424010e-01,3.485144799111414926e+01,1.492008870056849013e+00,3.461421033818154469e-01,5.007379729392003043e+00,9.136695990639347897e+00,1.282201713227456574e+00,1.092093929422696164e+01,-9.008480932327426194e-01,2.606089767144650793e+01,6.613333451649698418e+02,1.866470140334098460e+01,3.782251443978279060e+00,-3.734181277743607863e-01,1.705671509586474244e+01,1.216455930735044627e-01,5.841874700201456605e+00,6.172680999857309281e-02
2.021935672449989951e+01,-8.268794593405335291e-01,4.592077952536983787e+01,2.004809920122657907e+00,4.124921385843593469e-01,5.343407018893007177e+00,1.027120686265138438e+01,1.292094202186816698e+00,1.204919206166758805e+01,-6.744415637224790983e-01,2.993534201764045832e+01,6.798611281252300387e+02,1.876520905968470387e+01,3.523189038993456368e+00,-1.011122316978689539e-01,1.966704348732588414e+01,7.894915889473616555e-02,6.787266857761399486e+00,-1.346978369243029099e-02
3.041819483236390553e+01,6.108283428481180166e-02,5.719411091504299094e+01,2.396969585083588594e+00,4.299889299701052381e-01,6.019137638030604087e+00,1.054286746816201692e+01,1.345126643099568087e+00,1.894913077016524383e+01,-4.986872113566699349e-01,3.087673898176713294e+01,8.108066685087250107e+02,2.024601875245571136e+01,3.615496423998565412e+00,9.197433641881664901e-01,2.891889747746996164e+01,9.569272944276180359e-02,6.949676878735854935e+00,2.332597086399837150e-01
2.326291151499475518e+01,-1.595361437894244672e+00,3.837423768899782317e+01,1.646934982775856371e+00,2.167512273963567160e-01,4.045336588210682649e+00,8.710993854092880184e+00,1.246550562096313763e+00,8.040333715228674905e+00,-1.030078327935594062e+00,2.061059416101333852e+01,6.050412030066480611e+02,1.530389489030614136e+01,3.415464516606689038e+00,-1.262301460012270393e+00,1.812317107357035084e+01,1.337869379761248484e-03,5.257990577929282594e+00,-2.207795938356218179e-01
2.769306777566588806e+01,2.169742734288621910e-01,4.858083208184493174e+01,1.896067491958015827e+00,4.420572457372816122e-01,6.474100944619429754e+00,1.064418896706435014e+01,1.428423216743190727e+00,1.454637569091573823e+01,-3.755296963672860588e-01,3.028232433795928813e+01,7.849250002694450359e+02,2.391272527283995686e+01,4.312841455322982576e+00,6.805298821431203793e-01,2.754238880819320912e+01,1.861807377547974041e-01,7.202969418975734506e+00,3.136035872757088061e-01
2.341860701791162569e+01,1.775554567342980603e-02,5.272407843603342315e+01,2.144942206794051565e+00,3.630298807440946462e-01,7.449273480058280938e+00,1.100799364944299086e+01,1.348517979929844568e+00,1.501155071301036514e+01,-5.951243474713979742e-01,3.101732916831970144e+01,8.001362494835486814e+02,2.107600665390491557e+01,3.263263000547885984e+00,2.440546460579971766e-01,2.912455138334189542e+01,1.282665628495882060e-01,6.421922417079440670e+00,2.890024998925638799e-01
2.315625543337604242e+01,-7.371788268198331551e-01,4.411675974130630351e+01,1.944081616401672319e+00,3.516509148195323675e-01,3.389872543886303990e+00,9.555926473517166286e+00,1.282297329112673578e+00,9.352932262422241294e+00,-5.794767883008657972e-01,2.130406641556044889e+01,6.449739354321840210e+02,1.590404681725935454e+01,3.756810889254061259e+00,-6.261112330820292060e-01,1.940242465037923481e+01,2.690797866406765756e-02,6.115677409711292256e+00,-1.758708159458973741e-01
2.749799762412829196e+01,5.735958916195841306e-01,5.384339639995453553e+01,1.900614058900790937e+00,4.054280432274442458e-01,4.252064706564078200e+00,1.059436989087743797e+01,1.310945248921510542e+00,1.361926560414533149e+01,-5.446772173172177434e-01,2.689670836825330724e+01,7.414445898397245855e+02,2.410230039067679897e+01,3.653937109987142939e+00,1.135602000561364983e-01,2.915033751902045367e+01,1.169640010611040642e-01,7.151490422928905133e+00,1.090387652335018803e-01
2.279148691279261385e+01,8.553501726867558663e-02,5.366782475409106468e+01,1.881674562882040158e+00,3.724398515205299409e-01,3.159405170422848297e+00,1.062374998822113348e+01,1.288177483247042954e+00,8.026855453718926725e+00,-8.157438901769680228e-01,2.003820389967698290e+01,6.589410231393325148e+02,1.953117931661210704e+01,3.506735233599657775e+00,-6.994069065444192823e-01,2.470650117349578068e+01,6.956053313093585148e-03,5.813656572819254187e+00,-2.465957958138090822e-01
2.609716724764776430e+01,-1.025799171769517848e+00,4.712639736162649484e+01,2.064574941992759705e+00,3.201033450073713094e-01,3.324949011407993815e+00,8.875071851628842268e+00,1.289238315260056167e+00,1.177170185782710732e+01,-6.760144111817553148e-01,2.263520581862505665e+01,6.791974230558081445e+02,1.612979664601902030e+01,3.753311408812751715e+00,-1.561398940860024565e-01,2.026807155091698931e+01,-1.249876802949705101e-02,6.431240739385877703e+00,-1.383990856589536189e-01
1.913651967399308873e+01,-9.604372283045484737e-01,5.050111973704339619e+01,2.026433241565654964e+00,2.331735905924052776e-01,3.074655412085175232e+00,8.844932852338438067e+00,1.231655200968866382e+00,8.415517641094931278e+00,-8.960286175846761125e-01,2.164858892487316666e+01,6.596062572407272455e+02,1.388672168777413596e+01,3.458423244983774403e+00,-5.282257311179742176e-01,1.325300062948372215e+01,-3.679215487659660139e-02,5.833861407672685573e+00,-1.578630737962217478e-01
2.518455793459995462e+01,-5.227333124876321069e-01,4.738397083475132376e+01,2.008573106924692819e+00,3.162243578383432951e-01,3.251883302072081872e+00,9.158219959419600542e+00,1.287364225728171219e+00,1.006978047828888556e+01,-4.597573829322740280e-01,2.253038090672986371e+01,6.692147259708275442e+02,1.502011798048505931e+01,3.616612693728233019e+00,-7.436728683095419346e-01,1.902615607610767157e+01,-4.683219681449984906e-02,4.985130499259565973e+00,-2.511524890653245579e-01
2.665798909127103400e+01,9.862068065459578259e-02,4.311748350807702934e+01,1.950726536529370003e+00,4.602129712734105427e-01,3.153693018037287299e+00,1.024104817339352280e+01,1.244490734168461454e+00,1.119086099665362966e+01,-3.549805473103502806e-01,2.469604886964309998e+01,7.348750459138337874e+02,1.569809700931821617e+01,3.873163608993802853e+00,-4.946503876364234942e-01,1.739204733770579026e+01,4.752201392808014235e-02,6.490072693893619515e+00,-1.325182488222453603e-01
2.007241496940767078e+01,-9.628061888773759014e-01,4.709431610265708201e+01,1.961843090927947175e+00,2.298601546591319267e-01,2.987787007790878135e+00,8.520225316678223138e+00,1.251492670394088069e+00,8.262552116588079087e+00,-8.336261115387777476e-01,2.125372735047951878e+01,6.494311679386357810e+02,1.454993080622271506e+01,3.484572772990520040e+00,-9.816894286316031337e-01,1.616423153699053472e+01,-7.304336812874105689e-02,4.784318019582028292e+00,-2.324630830882664367e-01
2.663702451946778993e+01,1.145739365099468221e-01,4.893372924327850626e+01,2.093524971231818022e+00,4.873595639988027584e-01,3.452577884495258154e+00,1.035638273123538866e+01,1.231910384363598343e+00,1.230019289192009246e+01,-5.334827438727038906e-01,2.678582440889798733e+01,8.210683757853958014e+02,1.525439053472846496e+01,3.728017180555998511e+00,-5.465922650543886263e-01,1.535211611380173835e+01,5.743435536795812868e-02,7.688644387967147331e+00,-1.466804814827809833e-01
1.622460734310303110e+01,-1.159359867372347086e+00,4.095355264441911913e+01,1.636292732039163367e+00,1.582738091194536567e-01,4.576915730321130305e+00,9.008288332843781276e+00,1.299013305759429970e+00,5.628055822873850644e+00,-1.007900789942192787e+00,2.234558309827531986e+01,5.569611443192512752e+02,1.394839593229293762e+01,3.131255491450429140e+00,-1.631832225878856457e+00,1.079436414906839836e+01,-5.244978993758558916e-03,3.888020359814731819e+00,-3.496563179970711421e-01
2.934657911819684983e+01,1.015855142629767255e-01,4.443361910756113531e+01,1.993740241595592488e+00,4.381247217473313027e-01,4.215773493125480442e+00,1.025207865860752676e+01,1.306364150872774799e+00,1.191896160508131075e+01,-1.235315819494676587e-01,2.553961015358949282e+01,7.415190376931348055e+02,1.643535697598521850e+01,3.894441023094280752e+00,-1.661360340699452320e-01,2.159056512806087014e+01,9.720326867041820251e-02,6.638123412078242858e+00,-3.735278156048173204e-02
2.164530561405434739e+01,-2.398014162066124111e-01,4.094955035541834576e+01,1.572230483708756621e+00,3.055901555344462395e-01,4.641927581154898341e+00,9.795222767283407350e+00,1.217858320541596040e+00,7.236758964417245643e+00,-9.746706103576473490e-01,2.686606453204976930e+01,6.333449849583848845e+02,1.535352629222226994e+01,2.859919203298815216e+00,-9.646283870901209978e-01,1.205286264144574560e+01,1.549516015992175588e-01,6.603100714173359087e+00,1.579930183933395960e-01
1.869495684302763649e+01,-5.065901031729395099e-01,4.781848724267152306e+01,1.601440988843653379e+00,2.645220051521450233e-01,3.640250217159260782e+00,1.000835026233426994e+01,1.287762630610696624e+00,7.917640376067720531e+00,-1.147772883271216626e+00,2.268604700425091991e+01,6.077576140218706087e+02,1.682641772839330940e+01,2.940186640740402257e+00,-1.383893933078443439e+00,1.823363616016885302e+01,4.395825308465939329e-02,5.471692028034569333e+00,-1.822627833959007682e-01
2.116197490050472751e+01,-3.088205046559647782e-01,4.266195192614149079e+01,1.514907537243368019e+00,2.747798956155818040e-01,3.925211271100818244e+00,9.882477078720230068e+00,1.214202009859820741e+00,8.036707698796284660e+00,-1.246371785068180582e+00,2.125879203148608099e+01,6.606305216697689957e+02,1.810579101343128627e+01,2.923127752238725563e+00,-1.118622459908452438e+00,1.936717073121196009e+01,1.579416176028737018e-01,6.601314127241574070e+00,-1.412428888484408389e-02
1.920686121327223361e+01,2.547675552639332430e-01,5.327941902196717194e+01,1.974593929083352961e+00,4.124515677457584184e-01,3.913619602261987573e+00,1.182196199221938215e+01,1.476355062176783806e+00,4.882357374756663759e+00,-5.422957252014607432e-01,2.353364097781297559e+01,5.011059031491734004e+02,2.083345521723522964e+01,4.262902381519476869e+00,-1.098428642255505405e+00,1.534134219208925387e+01,1.403294630652845987e-01,3.862755751730254872e+00,-3.461892053652977363e-01
3.919766058788590612e+01,7.233960930704630421e-01,5.376587626056484481e+01,2.339874415133597285e+00,4.532888271645003631e-01,7.886143038249559645e+00,1.092632230044969610e+01,1.534666208465114812e+00,2.047382148527480439e+01,1.318174188553633830e-01,3.079474703470866004e+01,8.680006908785912856e+02,2.597183499616735247e+01,4.317581429980159591e+00,1.860074583515466840e+00,3.857633516561084974e+01,1.521568973913934864e-01,6.971246931739728758e+00,5.594761980782122501e-01
3.211414559454720319e+01,-3.774716790036446862e-02,4.595833258628844931e+01,2.200624015927314936e+00,3.471422347718396972e-01,7.753681166966756244e+00,1.063530067173210369e+01,1.471925094925068622e+00,1.878631668177580494e+01,4.956569279202032580e-02,3.132307152999074873e+01,8.887002878824870322e+02,2.489820927542609041e+01,3.649634279109336354e+00,6.948526837882372797e-01,3.296626472370821404e+01,6.085157288416175730e-02,5.830205449395647221e+00,4.196612826883800440e-01
3.711009122901000268e+01,1.292920340163707271e+00,5.267078892343593566e+01,2.330579540819885498e+00,4.910388613653766665e-01,7.095830808923126121e+00,1.078658006824813498e+01,1.529405877619356646e+00,2.060277370585192003e+01,4.471878278634910941e-01,3.095488808371803913e+01,9.272615903657058425e+02,2.855176857468131502e+01,4.039807574315504191e+00,1.783035217950112994e+00,4.200113835858329026e+01,8.620906540856557165e-02,6.775442412503697831e+00,4.272520698114273818e-01
2.470407368912242774e+01,6.843054267726974560e-01,5.945655794888359225e+01,2.234733460231752122e+00,4.224728818628050164e-01,5.835937598490295031e+00,1.106396582769969150e+01,1.345596422633481337e+00,1.566356831154710605e+01,-1.406564814259199381e-01,3.137084058813146470e+01,8.343066328406065395e+02,2.270989094556324162e+01,3.288252453718866430e+00,7.247983468697399845e-01,3.141889338420918065e+01,6.438222112809030562e-02,7.156971264331722260e+00,2.399585904814855730e-01
